session_id,person_id,source,label,audio_file,start_time,end_time,split
session_yamnet_review_a48d344304ce,P_YAMNET_e12f96f56b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\252517.wav,4.0,5.0,train
session_yamnet_review_2ea3232b4542,P_YAMNET_df31224788,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018571\data.wav,4.0,5.0,train
session_yamnet_review_6aba0fd727a2,P_YAMNET_fcd74ceee3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\277594.wav,1.5,2.5,train
session_yamnet_review_82080a69adc6,P_YAMNET_c8009617ed,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_021229\data.wav,1.5,2.5,train
session_yamnet_review_870816353727,P_YAMNET_db6144a4d9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\100884.wav,2.5,3.5,train
session_yamnet_review_89b4cce2854c,P_YAMNET_a14175694f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000125\data.wav,2.5,3.5,train
session_yamnet_review_61ab12e43767,P_YAMNET_4056a85be9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\431141.wav,3.0,4.0,train
session_yamnet_review_7f9c72094c30,P_YAMNET_f87b0127af,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037930\data.wav,3.0,4.0,train
session_yamnet_review_e7dc35ee68bb,P_YAMNET_8129349a37,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\67334.wav,1.5,2.5,train
session_yamnet_review_f3cf35712edb,P_YAMNET_502459dbd2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041498\data.wav,1.5,2.5,train
session_yamnet_review_cef0cdef2516,P_YAMNET_344249b632,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\192133.wav,12.5,13.5,train
session_yamnet_review_2674ad012d70,P_YAMNET_da32493572,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011092\data.wav,12.5,13.5,train
session_yamnet_review_4d7098d9cf70,P_YAMNET_4961813423,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\109653.wav,0.5,1.5,train
session_yamnet_review_5db931297e10,P_YAMNET_ba8d44ffd7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001030\data.wav,0.5,1.5,train
session_yamnet_review_5af1e74bf54f,P_YAMNET_1a00dc2074,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\180049.wav,7.5,8.5,train
session_yamnet_review_55aa6d00171a,P_YAMNET_3b86ff8d6d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009554\data.wav,7.5,8.5,train
session_yamnet_review_1cf846afb528,P_YAMNET_77fa028036,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\4227.wav,3.0,4.0,train
session_yamnet_review_458e490897e1,P_YAMNET_f41c34ea07,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037148\data.wav,3.0,4.0,train
session_yamnet_review_a28e5e67d3a1,P_YAMNET_783ff19ea4,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\222597.wav,1.0,2.0,train
session_yamnet_review_46967d8aba27,P_YAMNET_eab03898bd,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014540\data.wav,1.0,2.0,train
session_yamnet_review_258b5dcf90a7,P_YAMNET_14b44ebdd9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\67333.wav,0.0,1.0,train
session_yamnet_review_325d71f5a39a,P_YAMNET_1b32baf189,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041497\data.wav,0.0,1.0,train
session_yamnet_review_78b1460417f9,P_YAMNET_ab8b2b95de,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\100895.wav,18.5,19.5,train
session_yamnet_review_ae1ca6b5da70,P_YAMNET_f465485081,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000130\data.wav,18.5,19.5,train
session_yamnet_review_77530aea17d8,P_YAMNET_72c12037c3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\73329.wav,7.0,8.0,train
session_yamnet_review_6ecef71bc901,P_YAMNET_ce2d97f825,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_042284\data.wav,7.0,8.0,train
session_yamnet_review_8e93cd42c299,P_YAMNET_c28a7739b8,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\233577.wav,11.5,12.5,train
session_yamnet_review_7bcdc0db2e15,P_YAMNET_90957a89cd,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_015163\data.wav,11.5,12.5,train
session_yamnet_review_6266e773af0f,P_YAMNET_c1c840a7d7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\234041.wav,4.0,5.0,train
session_yamnet_review_b7cac7699469,P_YAMNET_6d5aabd8c0,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_015187\data.wav,4.0,5.0,train
session_yamnet_review_3e96fec48887,P_YAMNET_ba5ef2bb0d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\339243.wav,0.0,1.0,train
session_yamnet_review_e55a22edad43,P_YAMNET_cff1d73e1b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_024683\data.wav,0.0,1.0,train
session_yamnet_review_c3bd17964aa4,P_YAMNET_fef9b00c22,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\195220.wav,3.5,4.5,train
session_yamnet_review_44522498e61a,P_YAMNET_3221e877ba,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011448\data.wav,3.5,4.5,train
session_yamnet_review_cfcb4b78e17b,P_YAMNET_9d70beb035,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\109822.wav,0.0,1.0,train
session_yamnet_review_ac6ad02f6258,P_YAMNET_888f225135,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001060\data.wav,0.0,1.0,train
session_yamnet_review_ab21cc38231b,P_YAMNET_0c76687c50,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\210004.wav,4.5,5.5,train
session_yamnet_review_89d91f9bae3b,P_YAMNET_c008c8a404,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013045\data.wav,4.5,5.5,train
session_yamnet_review_492fb22d388c,P_YAMNET_f447b225bc,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\123747.wav,1.0,2.0,train
session_yamnet_review_e471ec7ea171,P_YAMNET_c903eae09b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_002788\data.wav,1.0,2.0,train
session_yamnet_review_e36d236478a6,P_YAMNET_0180542b8e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\240324.wav,0.5,1.5,train
session_yamnet_review_f2a9996ca405,P_YAMNET_da8649fde5,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016424\data.wav,0.5,1.5,train
session_yamnet_review_4ca6cca4cd4b,P_YAMNET_207b13e5fb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\365777.wav,0.5,1.5,train
session_yamnet_review_69756756dc25,P_YAMNET_223267278d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029545\data.wav,0.5,1.5,train
session_yamnet_review_e4cafe75a98a,P_YAMNET_9dd425304e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\421874.wav,0.5,1.5,train
session_yamnet_review_3c776af09346,P_YAMNET_63f1a9f3e9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037044\data.wav,0.5,1.5,train
session_yamnet_review_d6b7a2c02eb2,P_YAMNET_267c63bb44,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\80284.wav,21.0,22.0,train
session_yamnet_review_359c81676de6,P_YAMNET_743de62742,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043172\data.wav,21.0,22.0,train
session_yamnet_review_362f3f9fdf04,P_YAMNET_eb8516424b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\191944.wav,20.5,21.5,train
session_yamnet_review_d13264fa15ec,P_YAMNET_6dc6564368,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011063\data.wav,20.5,21.5,train
session_yamnet_review_0d57d48f70ba,P_YAMNET_eceaf25cdb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\418782.wav,3.5,4.5,train
session_yamnet_review_4986eb2ee116,P_YAMNET_fd2f6239b3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036734\data.wav,3.5,4.5,train
session_yamnet_review_971af7bcbfe9,P_YAMNET_28d6f92ff0,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\362666.wav,8.0,9.0,train
session_yamnet_review_d31285f75859,P_YAMNET_9e24b7b630,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029216\data.wav,8.0,9.0,train
session_yamnet_review_39919c34c880,P_YAMNET_f6081f47ff,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\69543.wav,5.0,6.0,train
session_yamnet_review_2974363effba,P_YAMNET_3b89237b77,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041788\data.wav,5.0,6.0,train
session_yamnet_review_4333474bf59c,P_YAMNET_10977a9019,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\326889.wav,10.0,11.0,train
session_yamnet_review_f71b698fc8b3,P_YAMNET_b3b6408cf4,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023148\data.wav,10.0,11.0,train
session_yamnet_review_cf5bb0bc80bb,P_YAMNET_a9c8944c66,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\8157.wav,19.0,20.0,train
session_yamnet_review_68621015dacc,P_YAMNET_2ba0cd5ff0,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043308\data.wav,19.0,20.0,train
session_yamnet_review_d435c732386b,P_YAMNET_b7b465db02,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\103355.wav,4.0,5.0,train
session_yamnet_review_53b0a2ac6222,P_YAMNET_cb7d76b68a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_000384\data.wav,4.0,5.0,train
session_yamnet_review_4a82f728eb5a,P_YAMNET_5ee13276c9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\391300.wav,7.5,8.5,train
session_yamnet_review_4dfd4684ee13,P_YAMNET_82b58fbbb5,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033720\data.wav,7.5,8.5,train
session_yamnet_review_a44511a513d7,P_YAMNET_4cbd849545,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\425150.wav,13.5,14.5,train
session_yamnet_review_742082a0c8b7,P_YAMNET_fc3deb391a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037384\data.wav,13.5,14.5,train
session_yamnet_review_7bf825f42efd,P_YAMNET_69e539e30c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\223526.wav,26.5,27.5,train
session_yamnet_review_8436876c535b,P_YAMNET_54bde361c8,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014622\data.wav,26.5,27.5,train
session_yamnet_review_bad76be8bfb0,P_YAMNET_aafee02cbe,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\168688.wav,6.0,7.0,train
session_yamnet_review_07e2e3184ac0,P_YAMNET_9477f3fdee,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_008293\data.wav,6.0,7.0,train
session_yamnet_review_fe9cfd8925ab,P_YAMNET_7bc883452d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\239070.wav,1.5,2.5,train
session_yamnet_review_7df96dcc1d2f,P_YAMNET_986466346f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016160\data.wav,1.5,2.5,train
session_yamnet_review_8bd61a205e47,P_YAMNET_6d4e72abfc,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\35881.wav,0.5,1.5,train
session_yamnet_review_9849ea0d07b9,P_YAMNET_50f5518754,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_028516\data.wav,0.5,1.5,train
session_yamnet_review_259de1b67f89,P_YAMNET_0a2ef5e113,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\416652.wav,4.0,5.0,train
session_yamnet_review_6aba075625ce,P_YAMNET_52187f07d7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036533\data.wav,4.0,5.0,train
session_yamnet_review_e17fa02365d4,P_YAMNET_5a67688ba9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\238582.wav,0.5,1.5,train
session_yamnet_review_63bf7e807b12,P_YAMNET_a46e066983,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016074\data.wav,0.5,1.5,train
session_yamnet_review_d21172e6e9e7,P_YAMNET_29eafee1cf,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\112064.wav,10.5,11.5,train
session_yamnet_review_a20b209f46ce,P_YAMNET_8984cdf763,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001276\data.wav,10.5,11.5,train
session_yamnet_review_45cce7075dcf,P_YAMNET_c11ca0f77d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\239464.wav,3.5,4.5,train
session_yamnet_review_af1a83b70019,P_YAMNET_b03b81f278,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016244\data.wav,3.5,4.5,train
session_yamnet_review_38199ddb561b,P_YAMNET_7053fb1d70,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\204947.wav,1.5,2.5,train
session_yamnet_review_4cd5eaca2b39,P_YAMNET_15ab8ce5f9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_012612\data.wav,1.5,2.5,train
session_yamnet_review_96a2dd9577ba,P_YAMNET_fc4bb44646,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\253530.wav,0.0,1.0,train
session_yamnet_review_a786cdd3329b,P_YAMNET_2c90f606fb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018649\data.wav,0.0,1.0,train
session_yamnet_review_d1da5d0951f1,P_YAMNET_75244e4d30,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\252449.wav,5.0,6.0,train
session_yamnet_review_aa63b4ad06c6,P_YAMNET_73ec0dd1b2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018553\data.wav,5.0,6.0,train
session_yamnet_review_be673f7c38f9,P_YAMNET_5eb011d15a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\32251.wav,0.0,1.0,train
session_yamnet_review_106655b0f5f5,P_YAMNET_23bf2129c8,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022416\data.wav,0.0,1.0,train
session_yamnet_review_29ff6b6c8b54,P_YAMNET_50bc653a58,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\86661.wav,17.5,18.5,train
session_yamnet_review_6faa992ccc07,P_YAMNET_e06ce814d0,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043982\data.wav,17.5,18.5,train
session_yamnet_review_eb7e9d0a4746,P_YAMNET_6b03bfd19d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\187294.wav,6.0,7.0,train
session_yamnet_review_8edc14d02d5a,P_YAMNET_c697831655,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_010559\data.wav,6.0,7.0,train
session_yamnet_review_cd8dac66e198,P_YAMNET_54751d4a20,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\76612.wav,2.5,3.5,train
session_yamnet_review_fb78258ed24a,P_YAMNET_6ce41019eb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_042671\data.wav,2.5,3.5,train
session_yamnet_review_c5788789b62f,P_YAMNET_a985236a9d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\92392.wav,0.5,1.5,train
session_yamnet_review_383cd1f689b7,P_YAMNET_f0b55e66d5,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_044799\data.wav,0.5,1.5,train
session_yamnet_review_9900c073c866,P_YAMNET_390da64d97,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\213261.wav,2.0,3.0,train
session_yamnet_review_4ed5a3942e8b,P_YAMNET_a3e46ce813,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013482\data.wav,2.0,3.0,train
session_yamnet_review_5a168c2c1bcd,P_YAMNET_0d780a7038,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\425152.wav,13.5,14.5,train
session_yamnet_review_88dddbcb20b3,P_YAMNET_e4f43616c7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037386\data.wav,13.5,14.5,train
session_yamnet_review_1280bfe4c413,P_YAMNET_60561c77b3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\418784.wav,0.0,1.0,train
session_yamnet_review_bc7693972588,P_YAMNET_375dfcfb2c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036736\data.wav,0.0,1.0,train
session_yamnet_review_678d2d7014db,P_YAMNET_f1d95238b2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\376638.wav,5.0,6.0,train
session_yamnet_review_f962eb1cf5fe,P_YAMNET_d3353466da,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_031608\data.wav,5.0,6.0,train
session_yamnet_review_b6f186fbf2ce,P_YAMNET_483af3ae70,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\423444.wav,4.0,5.0,train
session_yamnet_review_74fe415bb2ca,P_YAMNET_4f0289de32,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037233\data.wav,4.0,5.0,train
session_yamnet_review_36170c993983,P_YAMNET_54e83a0979,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\267451.wav,2.0,3.0,train
session_yamnet_review_733d0d2c6e98,P_YAMNET_aa21e2edae,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_020079\data.wav,2.0,3.0,train
session_yamnet_review_755f5af2b2fc,P_YAMNET_36f9be77ad,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\92389.wav,1.0,2.0,train
session_yamnet_review_54a4d4b27661,P_YAMNET_9262d6b069,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_044797\data.wav,1.0,2.0,train
session_yamnet_review_9eb8ea31ed48,P_YAMNET_f8a1874d0b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\76593.wav,3.0,4.0,train
session_yamnet_review_f1b1143883d4,P_YAMNET_4b88a711c4,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_042653\data.wav,3.0,4.0,train
session_yamnet_review_f9b3cc2a6c89,P_YAMNET_902793aa7b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\324890.wav,5.5,6.5,train
session_yamnet_review_87d8897d9a5c,P_YAMNET_a5857dffd2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022748\data.wav,5.5,6.5,train
session_yamnet_review_fa056d782671,P_YAMNET_2026560a62,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\167226.wav,6.0,7.0,train
session_yamnet_review_de8004c79360,P_YAMNET_00272c7364,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_008167\data.wav,6.0,7.0,train
session_yamnet_review_815b495d4176,P_YAMNET_913b8c12c3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\15713.wav,8.5,9.5,train
session_yamnet_review_f5f317c62ba5,P_YAMNET_6a3a35fbe4,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_006934\data.wav,8.5,9.5,train
session_yamnet_review_e6194b1d8941,P_YAMNET_f32288d6cc,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\139041.wav,9.0,10.0,train
session_yamnet_review_46d970f44d00,P_YAMNET_a4d558ac2d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_004609\data.wav,9.0,10.0,train
session_yamnet_review_cb6e2bba0968,P_YAMNET_e9fee96afa,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\24315.wav,0.0,1.0,train
session_yamnet_review_68b419a7a1b1,P_YAMNET_3ec9002866,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016732\data.wav,0.0,1.0,train
session_yamnet_review_2e7eac62363c,P_YAMNET_951b2c330b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\416674.wav,5.0,6.0,train
session_yamnet_review_7b8a4398312a,P_YAMNET_29fdc0698a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036537\data.wav,5.0,6.0,train
session_yamnet_review_5e9bc779c40d,P_YAMNET_2497a8e59b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\390512.wav,7.0,8.0,train
session_yamnet_review_ed49d8febafc,P_YAMNET_eef5e0d556,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033627\data.wav,7.0,8.0,train
session_yamnet_review_b6ee8ef39971,P_YAMNET_3bce211fd2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\365633.wav,1.0,2.0,train
session_yamnet_review_6f80bce9d965,P_YAMNET_d615ada94d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_029523\data.wav,1.0,2.0,train
session_yamnet_review_566684258d6d,P_YAMNET_252f584904,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\427939.wav,6.0,7.0,train
session_yamnet_review_3f00d5f9ea62,P_YAMNET_bf2cac7a7e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_037714\data.wav,6.0,7.0,train
session_yamnet_review_fc850f6de05c,P_YAMNET_ac49f8c4ba,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\216239.wav,0.5,1.5,train
session_yamnet_review_69345787692c,P_YAMNET_a96d4f92bf,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013743\data.wav,0.5,1.5,train
session_yamnet_review_58a2f6640585,P_YAMNET_aba6b34457,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\56380.wav,2.0,3.0,train
session_yamnet_review_df146d6d40ec,P_YAMNET_744368721c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_039781\data.wav,2.0,3.0,train
session_yamnet_review_a4a0fd21608b,P_YAMNET_5ddbef3ff8,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\254770.wav,0.5,1.5,train
session_yamnet_review_730413488140,P_YAMNET_33bf9c51fb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018849\data.wav,0.5,1.5,train
session_yamnet_review_3cd432f62080,P_YAMNET_ba3c5836e0,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\76662.wav,2.0,3.0,train
